audio_id,label
dia237_utt1,1
dia61_utt4,0
dia461_utt0,0
dia200_utt4,6
dia836_utt11,0
dia649_utt17,0
dia1017_utt7,6
dia913_utt5,0
dia1005_utt9,0
dia404_utt2,0
dia546_utt15,1
dia841_utt9,3
dia899_utt1,0
dia457_utt8,3
dia782_utt11,0
dia890_utt4,1
dia849_utt0,4
dia288_utt11,1
dia980_utt6,0
dia159_utt5,4
dia516_utt0,6
dia342_utt8,0
dia671_utt14,0
dia909_utt3,0
dia440_utt13,0
dia628_utt5,0
dia1025_utt15,6
dia610_utt6,4
dia156_utt5,1
dia935_utt2,6
dia792_utt12,6
dia397_utt1,0
dia774_utt2,2
dia720_utt6,0
dia236_utt14,4
dia344_utt13,0
dia89_utt7,4
dia492_utt1,0
dia256_utt1,0
dia1032_utt3,0
dia930_utt13,6
dia612_utt9,0
dia940_utt2,4
dia722_utt5,3
dia30_utt7,2
dia89_utt16,4
dia476_utt8,0
dia585_utt2,3
dia388_utt6,5
dia503_utt6,0
dia182_utt15,0
dia167_utt3,0
dia964_utt2,4
dia989_utt10,2
dia739_utt14,4
dia834_utt2,0
dia288_utt15,4
dia524_utt14,0
dia638_utt6,0
dia488_utt5,0
dia301_utt10,0
dia214_utt6,1
dia383_utt6,0
dia222_utt3,4
dia372_utt0,0
dia460_utt3,4
dia356_utt13,4
dia827_utt8,4
dia508_utt6,0
dia607_utt8,1
dia124_utt6,4
dia536_utt11,0
dia14_utt4,0
dia598_utt3,0
dia477_utt17,0
dia21_utt1,0
dia4_utt5,0
dia238_utt5,0
dia507_utt0,0
dia859_utt0,1
dia463_utt0,4
dia275_utt4,6
dia17_utt9,4
dia821_utt8,0
dia758_utt5,6
dia1033_utt3,1
dia218_utt5,0
dia832_utt4,0
dia6_utt20,6
dia936_utt12,3
dia645_utt8,2
dia383_utt10,0
dia477_utt1,0
dia997_utt7,2
dia429_utt5,0
dia116_utt0,0
dia62_utt11,0
dia536_utt8,1
dia200_utt0,0
dia895_utt9,3
dia475_utt11,0
dia868_utt1,0
dia760_utt2,2
dia199_utt7,1
dia327_utt2,1
dia828_utt11,0
dia307_utt4,0
dia1009_utt2,4
dia870_utt7,0
dia655_utt9,1
dia653_utt2,4
dia271_utt9,6
dia572_utt13,0
dia888_utt4,0
dia1017_utt10,4
dia605_utt2,0
dia236_utt2,0
dia817_utt14,0
dia423_utt10,4
dia650_utt3,0
dia655_utt11,4
dia127_utt2,2
dia723_utt1,4
dia78_utt3,0
dia792_utt9,0
dia1038_utt7,5
dia241_utt0,6
dia52_utt6,0
dia429_utt10,1
dia664_utt5,0
dia635_utt1,0
dia46_utt8,4
dia763_utt6,1
dia902_utt6,0
dia152_utt8,1
dia637_utt8,6
dia955_utt5,6
dia388_utt9,5
dia148_utt6,5
dia124_utt10,0
dia376_utt2,4
dia919_utt0,1
dia254_utt9,6
dia351_utt14,1
dia546_utt4,0
dia947_utt12,0
dia678_utt8,0
dia585_utt9,4
dia865_utt4,3
dia123_utt10,6
dia85_utt0,0
dia737_utt7,0
dia486_utt7,1
dia820_utt4,3
dia982_utt1,0
dia160_utt14,0
dia509_utt0,0
dia857_utt7,0
dia832_utt10,4
dia493_utt1,1
dia405_utt5,1
dia318_utt1,0
dia249_utt0,0
dia930_utt12,0
dia1018_utt3,3
dia103_utt5,0
dia418_utt17,0
dia865_utt1,6
dia654_utt1,5
dia9_utt7,0
dia170_utt3,1
dia468_utt6,4
dia935_utt4,3
dia1038_utt4,1
dia358_utt10,4
dia208_utt5,4
dia717_utt10,0
dia279_utt2,6
dia342_utt2,0
dia311_utt7,4
dia593_utt5,6
dia128_utt8,0
dia824_utt1,4
dia649_utt15,1
dia13_utt1,0
dia49_utt18,1
dia823_utt13,0
dia70_utt3,0
dia130_utt0,4
dia819_utt12,0
dia960_utt7,1
dia421_utt2,0
dia579_utt0,1
dia584_utt0,4
dia542_utt3,1
dia853_utt5,4
dia181_utt2,0
dia2_utt6,5
dia606_utt7,0
dia64_utt4,0
dia336_utt14,1
dia626_utt0,0
dia129_utt2,3
dia905_utt11,4
dia424_utt4,0
dia182_utt4,6
dia218_utt11,0
dia835_utt2,6
dia594_utt4,0
dia574_utt18,5
dia106_utt3,0
dia317_utt15,6
dia170_utt4,5
dia39_utt10,5
dia58_utt0,0
dia592_utt1,5
dia1001_utt11,0
dia63_utt7,3
dia604_utt12,0
dia644_utt10,0
dia285_utt14,0
dia813_utt1,1
dia553_utt3,0
dia431_utt16,6
dia573_utt8,6
dia720_utt0,2
dia403_utt0,0
dia279_utt11,4
dia572_utt10,6
dia915_utt2,0
dia695_utt5,6
dia47_utt12,0
dia392_utt12,4
dia986_utt6,0
dia680_utt0,4
dia207_utt6,0
dia735_utt15,0
dia625_utt14,0
dia459_utt5,0
dia638_utt5,0
dia189_utt12,1
dia827_utt6,0
dia875_utt10,0
dia0_utt12,1
dia872_utt8,0
dia646_utt10,0
dia904_utt4,5
dia553_utt11,0
dia546_utt11,0
dia536_utt5,1
dia840_utt15,3
dia147_utt11,6
dia973_utt9,0
dia212_utt8,0
dia192_utt6,4
dia798_utt5,3
dia941_utt9,0
dia295_utt7,6
dia947_utt9,0
dia236_utt0,4
dia950_utt3,5
dia693_utt2,6
dia146_utt0,0
dia1026_utt7,4
dia5_utt0,0
dia296_utt8,0
dia124_utt4,3
dia195_utt15,0
dia623_utt8,4
dia948_utt9,4
dia481_utt4,1
dia1005_utt14,6
dia342_utt5,4
dia844_utt8,4
dia69_utt0,4
dia41_utt4,0
dia39_utt0,6
dia549_utt7,3
dia728_utt9,0
dia1024_utt6,0
dia333_utt0,0
dia0_utt9,0
dia669_utt3,1
dia306_utt7,0
dia752_utt3,0
dia253_utt4,0
dia14_utt3,1
dia222_utt7,0
dia451_utt3,0
dia602_utt5,0
dia840_utt3,0
dia438_utt13,0
dia671_utt4,0
dia41_utt6,0
dia935_utt11,0
dia879_utt0,0
dia106_utt0,0
dia946_utt3,1
dia933_utt5,0
dia950_utt13,4
dia295_utt4,3
dia456_utt2,6
dia552_utt3,0
dia463_utt12,0
dia884_utt17,0
dia455_utt9,0
dia165_utt15,0
dia606_utt11,1
dia315_utt3,4
dia595_utt6,2
dia659_utt12,0
dia722_utt7,1
dia573_utt4,0
dia629_utt7,0
dia512_utt5,0
dia387_utt4,3
dia482_utt14,0
dia853_utt0,0
dia1016_utt21,0
dia235_utt4,1
dia151_utt9,4
dia735_utt8,0
dia130_utt9,5
dia583_utt1,6
dia319_utt12,0
dia869_utt11,6
dia530_utt7,6
dia47_utt6,0
dia518_utt5,0
dia287_utt1,3
dia570_utt0,6
dia293_utt10,3
dia980_utt3,3
dia280_utt0,0
dia645_utt4,0
dia359_utt5,4
dia599_utt12,0
dia593_utt10,5
dia846_utt0,0
dia298_utt3,0
dia298_utt5,6
dia963_utt7,0
dia118_utt1,1
dia331_utt7,0
dia95_utt7,1
dia968_utt2,3
dia282_utt1,0
dia957_utt1,3
dia735_utt0,2
dia446_utt15,3
dia167_utt0,4
dia30_utt10,0
dia507_utt9,0
dia339_utt4,4
dia129_utt10,6
dia736_utt3,4
dia398_utt11,5
dia636_utt5,4
dia493_utt8,0
dia41_utt10,0
dia1008_utt7,0
dia890_utt3,0
dia667_utt5,0
dia70_utt6,0
dia700_utt6,3
dia257_utt6,2
dia388_utt1,0
dia123_utt6,6
dia1016_utt14,6
dia840_utt12,1
dia237_utt9,3
dia640_utt2,0
dia574_utt12,0
dia791_utt19,4
dia39_utt16,6
dia977_utt0,3
dia559_utt3,1
dia288_utt19,0
dia232_utt2,0
dia812_utt8,4
dia834_utt0,1
dia756_utt6,1
dia791_utt13,0
dia826_utt1,4
dia432_utt0,0
dia798_utt6,1
dia488_utt4,0
dia506_utt8,3
dia598_utt4,0
dia47_utt14,0
dia768_utt2,0
dia285_utt2,0
dia195_utt11,5
dia456_utt10,0
dia1022_utt16,6
dia264_utt12,0
dia991_utt6,0
dia225_utt6,4
dia619_utt7,3
dia296_utt2,0
dia478_utt12,3
dia521_utt5,3
dia885_utt1,0
dia29_utt1,4
dia130_utt6,0
dia976_utt11,0
dia590_utt15,1
dia930_utt5,0
dia649_utt23,6
dia431_utt2,0
dia10_utt4,6
dia388_utt3,1
dia54_utt21,0
dia223_utt12,1
dia137_utt0,0
dia607_utt11,0
dia122_utt7,4
dia345_utt3,0
dia787_utt7,0
dia195_utt1,0
dia864_utt1,0
dia640_utt12,0
dia831_utt2,0
dia86_utt3,0
dia288_utt5,0
dia603_utt10,4
dia841_utt19,0
dia20_utt1,4
dia652_utt12,0
dia682_utt13,0
dia980_utt4,5
dia191_utt5,0
dia126_utt5,6
dia95_utt3,0
dia514_utt5,0
dia11_utt6,4
dia536_utt10,0
dia26_utt3,0
dia929_utt1,6
dia973_utt11,3
dia854_utt1,0
dia990_utt17,0
dia615_utt13,6
dia729_utt0,1
dia287_utt3,0
dia1033_utt0,0
dia155_utt4,4
dia599_utt1,0
dia984_utt5,4
dia626_utt2,0
dia834_utt11,0
dia757_utt2,0
dia563_utt3,0
dia368_utt1,4
dia359_utt4,4
dia959_utt5,0
dia632_utt4,6
dia274_utt7,6
dia167_utt6,6
dia336_utt16,4
dia205_utt5,0
dia508_utt3,4
dia836_utt9,1
dia123_utt2,6
dia15_utt4,1
dia463_utt11,0
dia707_utt4,0
dia572_utt3,1
dia793_utt10,4
dia697_utt7,1
dia249_utt5,3
dia82_utt10,0
dia237_utt7,1
dia385_utt1,4
dia1009_utt12,1
dia558_utt2,4
dia316_utt8,0
dia822_utt8,0
dia442_utt0,4
dia665_utt0,0
dia657_utt10,0
dia936_utt20,6
dia486_utt2,0
dia64_utt0,6
dia796_utt18,4
dia962_utt1,0
dia827_utt15,0
dia163_utt8,6
dia963_utt5,0
dia587_utt3,4
dia431_utt14,6
dia984_utt2,0
dia988_utt0,0
dia269_utt1,1
dia244_utt1,0
dia770_utt15,3
dia720_utt4,0
dia15_utt8,0
dia455_utt13,4
dia146_utt3,6
dia795_utt3,0
dia387_utt3,4
dia251_utt2,0
dia474_utt17,4
dia440_utt6,0
dia1035_utt4,0
dia875_utt9,0
dia289_utt4,3
dia217_utt0,0
dia1025_utt6,0
dia309_utt2,4
dia67_utt9,0
dia794_utt1,6
dia461_utt3,0
dia865_utt5,4
dia714_utt2,6
dia848_utt4,3
dia913_utt0,6
dia524_utt0,0
dia241_utt8,6
dia804_utt8,6
dia444_utt2,0
dia978_utt10,4
dia410_utt14,0
dia523_utt14,3
dia575_utt2,0
dia441_utt6,0
dia184_utt4,4
dia924_utt2,0
dia522_utt0,1
dia1005_utt3,0
dia655_utt12,4
dia352_utt2,4
dia295_utt5,6
dia526_utt16,6
dia64_utt11,6
dia1016_utt4,4
dia354_utt5,0
dia596_utt4,0
dia549_utt3,0
dia156_utt11,0
dia3_utt6,1
dia9_utt10,0
dia239_utt0,0
dia549_utt1,0
dia969_utt0,6
dia934_utt1,0
dia932_utt3,4
dia32_utt14,6
dia501_utt11,1
dia431_utt10,1
dia977_utt6,6
dia1016_utt7,4
dia59_utt3,4
dia21_utt7,0
dia809_utt14,6
dia114_utt0,0
dia1020_utt3,0
dia184_utt16,6
dia760_utt4,6
dia377_utt3,0
dia299_utt1,0
dia145_utt7,1
dia964_utt16,3
dia812_utt14,0
dia910_utt0,0
dia553_utt13,0
dia747_utt3,1
dia137_utt6,4
dia697_utt4,4
dia248_utt4,4
dia907_utt6,1
dia572_utt6,6
dia843_utt0,1
dia236_utt1,0
dia388_utt7,2
dia435_utt7,4
dia283_utt3,0
dia232_utt7,6
dia21_utt10,0
dia849_utt9,0
dia676_utt13,0
dia36_utt1,0
dia449_utt4,4
dia907_utt10,0
dia644_utt2,6
dia524_utt5,0
dia548_utt10,6
dia273_utt15,0
dia176_utt7,1
dia821_utt6,0
dia199_utt0,3
dia735_utt10,4
dia379_utt10,1
dia614_utt1,4
dia664_utt3,3
dia616_utt4,0
dia334_utt8,0
dia208_utt2,1
dia85_utt2,0
dia182_utt9,6
dia305_utt1,0
dia186_utt4,0
dia675_utt2,0
dia988_utt4,3
dia310_utt3,3
dia372_utt8,4
dia923_utt2,2
dia604_utt3,0
dia953_utt11,3
dia236_utt10,0
dia592_utt5,0
dia945_utt9,0
dia553_utt16,0
dia455_utt11,3
dia12_utt5,0
dia845_utt9,4
dia901_utt8,0
dia34_utt0,0
dia1018_utt8,6
dia518_utt8,0
dia646_utt4,4
dia49_utt6,0
dia366_utt12,0
dia868_utt0,6
dia667_utt2,3
dia127_utt0,0
dia7_utt0,0
dia431_utt3,0
dia757_utt3,0
dia712_utt7,4
dia892_utt12,0
dia921_utt10,6
dia926_utt9,0
dia491_utt2,3
dia502_utt1,0
dia55_utt10,4
dia707_utt2,0
dia748_utt0,4
dia488_utt1,0
dia1028_utt5,4
dia496_utt11,2
dia1025_utt9,6
dia445_utt16,6
dia281_utt1,4
dia1036_utt15,6
dia599_utt10,6
dia996_utt6,3
dia839_utt6,1
dia732_utt0,0
dia777_utt4,0
dia117_utt2,4
dia246_utt3,0
dia303_utt0,6
dia771_utt1,0
dia297_utt5,0
dia206_utt11,6
dia103_utt2,1
dia554_utt5,0
dia607_utt9,0
dia1027_utt2,3
dia782_utt6,2
dia187_utt7,0
dia222_utt1,0
dia733_utt2,0
dia996_utt10,6
dia844_utt9,4
dia84_utt1,6
dia524_utt10,0
dia945_utt8,6
dia176_utt2,1
dia616_utt0,3
dia152_utt7,0
dia501_utt2,4
dia822_utt0,0
dia448_utt6,6
dia900_utt5,0
dia625_utt2,0
dia930_utt3,0
dia876_utt0,6
dia237_utt10,0
dia214_utt3,1
dia418_utt20,0
dia366_utt18,0
dia262_utt2,0
dia273_utt7,1
dia209_utt0,0
dia803_utt2,1
dia663_utt1,0
dia475_utt7,4
dia307_utt3,0
dia206_utt13,6
dia400_utt0,6
dia1014_utt1,0
dia698_utt2,6
dia232_utt14,0
dia245_utt9,3
dia271_utt10,0
dia886_utt21,0
dia859_utt3,0
dia148_utt16,0
dia843_utt13,0
dia845_utt6,0
dia140_utt1,0
dia545_utt11,6
dia206_utt5,0
dia159_utt7,4
dia783_utt4,4
dia406_utt3,4
dia1012_utt4,4
dia596_utt18,0
dia38_utt11,1
dia336_utt1,4
dia184_utt6,3
dia337_utt16,1
dia767_utt10,6
dia414_utt6,0
dia553_utt9,1
dia40_utt3,0
dia563_utt0,0
dia980_utt2,0
dia26_utt13,0
dia236_utt6,1
dia207_utt10,4
dia561_utt16,0
dia238_utt3,0
dia615_utt5,6
dia772_utt13,4
dia115_utt0,0
dia505_utt2,1
dia515_utt2,0
dia633_utt6,0
dia138_utt16,1
dia61_utt6,4
dia113_utt7,0
dia791_utt0,4
dia235_utt7,0
dia563_utt4,1
dia463_utt8,1
dia791_utt5,0
dia1029_utt8,0
dia236_utt13,6
dia607_utt2,6
dia594_utt3,3
dia67_utt10,4
dia844_utt16,0
dia844_utt7,0
dia5_utt2,0
dia873_utt3,0
dia1019_utt16,0
dia424_utt7,0
dia365_utt7,0
dia392_utt9,4
dia1006_utt0,3
dia300_utt3,6
dia671_utt6,0
dia411_utt2,0
dia9_utt2,0
dia502_utt0,4
dia542_utt4,4
dia581_utt0,0
dia319_utt18,0
dia252_utt4,0
dia536_utt13,1
dia351_utt4,2
dia509_utt4,6
dia292_utt5,0
dia401_utt7,4
dia572_utt14,0
dia663_utt5,0
dia319_utt0,0
dia990_utt1,0
dia752_utt7,4
dia965_utt4,0
dia929_utt2,0
dia54_utt12,2
dia479_utt2,0
dia385_utt2,3
dia900_utt8,4
dia23_utt7,0
dia726_utt2,4
dia316_utt4,2
dia752_utt9,4
dia407_utt2,0
dia1012_utt9,6
dia418_utt10,6
dia916_utt8,1
dia293_utt9,0
dia954_utt1,0
dia78_utt4,2
dia404_utt3,3
dia28_utt3,4
dia667_utt4,4
dia650_utt8,4
dia657_utt15,4
dia514_utt0,4
dia1035_utt5,6
dia529_utt0,6
dia250_utt2,1
dia438_utt5,0
dia706_utt3,0
dia938_utt5,0
dia30_utt1,4
dia511_utt0,3
dia527_utt1,4
dia572_utt19,6
dia900_utt9,0
dia893_utt5,0
dia19_utt0,0
dia410_utt4,0
dia596_utt10,6
dia673_utt7,1
dia201_utt3,2
dia690_utt6,1
dia839_utt1,6
dia866_utt6,0
dia576_utt8,0
dia482_utt12,1
dia449_utt8,4
dia1015_utt7,0
dia970_utt0,0
dia67_utt8,4
dia532_utt5,4
dia130_utt11,1
dia334_utt0,4
dia130_utt5,0
dia116_utt1,0
dia39_utt13,0
dia456_utt1,0
dia108_utt5,0
dia607_utt14,0
dia493_utt5,0
dia657_utt12,4
dia911_utt4,0
dia141_utt1,0
dia743_utt0,6
dia561_utt9,5
dia499_utt21,0
dia5_utt3,1
dia395_utt5,6
dia211_utt8,5
dia851_utt3,0
dia413_utt3,0
dia54_utt8,3
dia211_utt3,0
dia375_utt0,4
dia789_utt9,1
dia1026_utt4,1
dia785_utt0,0
dia1001_utt7,4
dia177_utt2,0
dia561_utt2,0
dia1010_utt9,5
dia705_utt5,4
dia200_utt1,6
dia858_utt8,0
dia236_utt15,6
dia583_utt0,0
dia817_utt0,4
dia379_utt2,3
dia440_utt1,0
dia597_utt2,1
dia457_utt2,6
dia809_utt8,0
dia147_utt6,1
dia344_utt10,1
dia761_utt7,6
dia1019_utt6,0
dia767_utt0,4
dia509_utt3,0
dia438_utt2,0
dia1007_utt9,0
dia795_utt6,6
dia207_utt9,0
dia277_utt5,0
dia490_utt0,0
dia112_utt1,1
dia573_utt9,4
dia450_utt18,0
dia935_utt8,6
dia762_utt2,4
dia935_utt0,0
dia70_utt8,6
dia350_utt0,0
dia840_utt13,0
dia327_utt6,6
dia393_utt3,1
dia912_utt2,1
dia277_utt0,0
dia1036_utt16,0
dia477_utt5,4
dia763_utt7,6
dia245_utt15,3
dia166_utt2,0
dia538_utt4,4
dia122_utt1,2
dia297_utt2,6
dia771_utt3,0
dia822_utt2,0
dia427_utt0,3
dia357_utt1,1
dia158_utt4,1
dia268_utt1,0
dia707_utt14,6
dia294_utt1,0
dia632_utt8,1
dia63_utt0,4
dia275_utt13,1
dia908_utt12,4
dia554_utt1,6
dia1013_utt2,0
dia1_utt2,1
dia503_utt13,0
dia242_utt5,1
dia55_utt4,0
dia242_utt3,0
dia374_utt3,0
dia382_utt0,4
dia3_utt0,1
dia111_utt5,2
dia828_utt3,6
dia415_utt10,1
dia1009_utt11,4
dia769_utt0,3
dia932_utt16,0
dia240_utt2,0
dia507_utt2,0
dia950_utt17,0
dia659_utt7,0
dia122_utt4,0
dia858_utt7,0
dia832_utt12,0
dia1022_utt17,4
dia195_utt18,1
dia819_utt7,0
dia761_utt3,6
dia585_utt0,3
dia438_utt11,0
dia633_utt4,4
dia707_utt11,6
dia874_utt12,3
dia76_utt6,4
dia717_utt1,1
dia768_utt8,0
dia823_utt4,0
dia10_utt3,6
dia16_utt4,0
dia65_utt2,0
dia412_utt1,0
dia54_utt15,3
dia26_utt9,0
dia307_utt6,0
dia21_utt8,5
dia722_utt9,4
dia134_utt0,0
dia34_utt5,0
dia359_utt0,1
dia146_utt10,3
dia960_utt1,0
dia687_utt3,0
dia934_utt4,1
dia412_utt16,1
dia597_utt11,0
dia954_utt3,0
dia434_utt11,0
dia1012_utt0,0
dia159_utt6,4
dia651_utt9,0
dia599_utt4,6
dia950_utt12,4
dia720_utt15,2
dia869_utt9,5
dia830_utt7,3
dia412_utt5,0
dia6_utt0,4
dia81_utt10,0
dia331_utt1,0
dia1_utt1,3
dia171_utt6,1
dia926_utt0,0
dia512_utt1,4
dia526_utt14,1
dia350_utt7,0
dia747_utt18,0
dia491_utt0,0
dia730_utt2,0
dia897_utt8,0
dia979_utt6,0
dia191_utt0,6
dia246_utt6,0
dia645_utt3,0
dia637_utt3,6
dia302_utt0,0
dia635_utt6,0
dia182_utt3,6
dia390_utt0,1
dia909_utt4,0
dia446_utt19,0
dia273_utt9,1
dia206_utt7,6
dia173_utt8,6
dia67_utt2,4
dia46_utt9,4
dia348_utt4,0
dia649_utt11,0
dia50_utt8,4
dia371_utt10,1
dia988_utt6,3
dia546_utt5,0
dia501_utt3,4
dia271_utt8,0
dia15_utt16,6
dia774_utt0,3
dia469_utt0,0
dia176_utt9,0
dia717_utt0,0
dia953_utt20,3
dia849_utt8,0
dia607_utt1,5
dia314_utt4,4
dia245_utt16,0
dia109_utt11,0
dia585_utt1,3
dia778_utt9,1
dia682_utt1,0
dia255_utt12,4
dia782_utt8,2
dia809_utt0,4
dia699_utt7,5
dia861_utt6,0
dia234_utt2,0
dia841_utt7,6
dia46_utt11,2
dia965_utt2,4
dia997_utt4,0
dia991_utt2,0
dia520_utt3,0
dia168_utt4,0
dia56_utt1,0
dia735_utt16,0
dia910_utt4,0
dia148_utt17,6
dia571_utt2,6
dia961_utt3,6
dia553_utt0,0
dia299_utt2,0
dia907_utt13,0
dia356_utt11,1
dia478_utt8,0
dia900_utt15,0
dia99_utt4,0
dia412_utt2,0
dia390_utt2,1
dia906_utt1,0
dia126_utt1,6
dia665_utt2,0
dia202_utt13,0
dia155_utt0,0
dia640_utt10,0
dia646_utt0,0
dia174_utt6,3
dia295_utt21,6
dia596_utt21,6
dia182_utt5,6
dia361_utt6,4
dia930_utt7,0
dia111_utt13,2
dia423_utt0,0
dia852_utt0,0
dia20_utt14,4
dia430_utt0,6
dia529_utt7,0
dia358_utt8,1
dia617_utt4,0
dia608_utt8,0
dia512_utt8,6
dia220_utt4,0
dia678_utt4,4
dia964_utt8,3
dia727_utt3,0
dia175_utt0,0
dia431_utt9,5
dia421_utt5,2
dia736_utt8,2
dia170_utt0,1
dia626_utt7,1
dia507_utt5,0
dia836_utt5,0
dia4_utt4,0
dia1021_utt3,5
dia233_utt0,4
dia43_utt4,0
dia449_utt1,0
dia932_utt12,4
dia1038_utt13,0
dia1036_utt19,0
dia820_utt11,0
dia679_utt12,2
dia1009_utt3,0
dia434_utt8,0
dia30_utt9,0
dia206_utt10,1
dia423_utt6,6
dia163_utt6,0
dia840_utt5,0
dia221_utt4,0
dia718_utt3,0
dia580_utt1,0
dia794_utt4,6
dia277_utt4,0
dia886_utt15,2
dia154_utt0,4
dia49_utt1,0
dia78_utt5,1
dia564_utt1,1
dia662_utt6,3
dia464_utt17,3
dia587_utt0,1
dia845_utt1,4
dia56_utt5,0
dia493_utt4,0
dia950_utt14,4
dia772_utt7,4
dia551_utt2,0
dia312_utt2,6
dia893_utt9,6
dia82_utt0,0
dia953_utt0,0
dia119_utt12,6
dia305_utt8,0
dia672_utt14,4
dia449_utt10,3
dia744_utt2,0
dia626_utt10,0
dia200_utt2,1
dia740_utt9,0
dia811_utt4,1
dia654_utt6,0
dia424_utt14,4
dia1003_utt3,0
dia182_utt13,0
dia905_utt14,4
dia886_utt4,0
dia727_utt7,0
dia35_utt5,4
dia297_utt0,0
dia863_utt7,1
dia1002_utt2,4
dia519_utt4,4
dia21_utt2,4
dia77_utt0,0
dia327_utt1,0
dia533_utt0,0
dia651_utt8,0
dia704_utt2,6
dia81_utt3,4
dia909_utt2,0
dia945_utt14,0
dia404_utt17,0
dia339_utt0,0
dia568_utt2,0
dia401_utt8,1
dia700_utt0,0
dia523_utt19,0
dia260_utt8,0
dia646_utt21,4
dia678_utt3,0
dia687_utt2,0
dia121_utt6,0
dia493_utt3,0
dia996_utt17,6
dia82_utt2,6
dia597_utt6,4
dia32_utt4,1
dia861_utt16,4
dia23_utt5,0
dia632_utt6,5
dia888_utt12,0
dia1022_utt2,0
dia212_utt0,0
dia680_utt9,4
dia1018_utt0,4
dia812_utt0,0
dia717_utt4,1
dia533_utt1,0
dia591_utt2,0
dia819_utt9,2
dia446_utt14,6
dia1029_utt10,0
dia821_utt2,0
dia249_utt7,4
dia673_utt13,0
dia247_utt1,1
dia696_utt6,6
dia893_utt15,4
dia5_utt1,0
dia23_utt0,1
dia1010_utt7,4
dia924_utt6,3
dia423_utt7,6
dia646_utt20,6
dia66_utt8,3
dia79_utt3,1
dia686_utt2,0
dia703_utt6,0
dia409_utt1,0
dia477_utt8,0
dia361_utt10,4
dia54_utt10,0
dia797_utt10,1
dia34_utt6,0
dia936_utt0,0
dia172_utt3,4
dia676_utt11,1
dia505_utt1,0
dia720_utt1,0
dia59_utt5,4
dia869_utt1,1
dia658_utt0,0
dia680_utt11,0
dia493_utt10,0
dia1026_utt2,4
dia911_utt0,4
dia812_utt13,4
dia861_utt7,0
dia569_utt1,0
dia1036_utt13,0
dia300_utt5,5
dia1035_utt2,6
dia940_utt8,0
dia33_utt5,0
dia124_utt5,4
dia934_utt2,0
dia651_utt3,0
dia572_utt12,6
dia179_utt7,0
dia897_utt4,0
dia670_utt1,6
dia846_utt3,0
dia780_utt1,0
dia777_utt7,1
dia111_utt0,4
dia183_utt18,0
dia40_utt9,2
dia972_utt6,4
dia739_utt15,0
dia855_utt0,4
dia486_utt3,0
dia428_utt7,1
dia128_utt0,0
dia601_utt3,4
dia966_utt2,0
dia823_utt7,1
dia843_utt3,0
dia749_utt1,4
dia611_utt12,0
dia937_utt0,0
dia822_utt4,4
dia79_utt5,5
dia35_utt1,4
dia545_utt2,1
dia245_utt12,1
dia278_utt1,4
dia446_utt13,4
dia588_utt2,0
dia171_utt3,0
dia304_utt2,0
dia716_utt1,3
dia810_utt11,0
dia636_utt3,0
dia891_utt4,1
dia319_utt1,4
dia312_utt3,0
dia111_utt8,1
dia816_utt2,3
dia120_utt0,2
dia983_utt1,0
dia52_utt3,0
dia4_utt6,0
dia953_utt4,1
dia165_utt6,2
dia936_utt16,6
dia404_utt15,0
dia937_utt1,0
dia907_utt3,6
dia791_utt3,0
dia63_utt3,1
dia806_utt8,3
dia1005_utt16,6
dia40_utt8,5
dia11_utt9,4
dia180_utt6,1
dia611_utt5,0
dia365_utt12,0
dia1019_utt15,0
dia138_utt12,0
dia320_utt13,3
dia51_utt7,6
dia901_utt9,6
dia475_utt12,1
dia926_utt1,3
dia931_utt2,5
dia841_utt6,3
dia968_utt7,4
dia319_utt6,6
dia59_utt0,0
dia633_utt0,0
dia9_utt0,0
dia375_utt4,2
dia512_utt12,6
dia153_utt7,0
dia285_utt1,4
dia18_utt7,0
dia272_utt8,6
dia54_utt23,6
dia256_utt5,0
dia992_utt1,0
dia53_utt6,4
dia475_utt5,0
dia182_utt12,0
dia900_utt1,0
dia402_utt0,0
dia949_utt6,3
dia358_utt12,0
dia939_utt12,1
dia1009_utt18,3
dia964_utt10,3
dia351_utt9,6
dia258_utt1,0
dia523_utt3,1
dia388_utt11,1
dia424_utt3,0
dia1021_utt2,0
dia801_utt4,0
dia424_utt12,6
dia138_utt2,4
dia49_utt2,6
dia55_utt8,4
dia628_utt3,0
dia682_utt0,3
dia793_utt8,4
dia905_utt1,0
dia548_utt1,0
dia94_utt10,4
dia724_utt3,0
dia874_utt0,1
dia352_utt4,0
dia254_utt4,6
dia861_utt10,0
dia332_utt14,1
dia526_utt7,0
dia404_utt6,0
dia590_utt10,0
dia595_utt2,6
dia446_utt17,3
dia496_utt14,0
dia351_utt15,4
dia45_utt2,0
dia727_utt1,0
dia621_utt1,0
dia272_utt7,4
dia172_utt8,4
dia1018_utt5,0
dia933_utt15,3
dia552_utt0,5
dia996_utt19,6
dia1036_utt20,3
dia101_utt1,1
dia1016_utt3,6
dia629_utt15,0
dia959_utt9,4
dia599_utt0,1
dia483_utt0,0
dia246_utt5,0
dia556_utt4,6
dia874_utt10,3
dia175_utt2,4
dia686_utt5,6
dia445_utt3,2
dia740_utt10,0
dia361_utt11,4
dia769_utt2,1
dia660_utt11,0
dia367_utt4,0
dia240_utt4,0
dia345_utt1,0
dia1008_utt8,1
dia80_utt0,0
dia238_utt2,0
dia180_utt13,1
dia337_utt0,0
dia630_utt8,0
